student_id,email,name,course_name,best_score,average_score,attempts,feedback,topic_tags,performance,recommended_action
S007,rania.ravi@example.com,Rania Ravi,Machine Learning,95,91.0,3,"📘 Feedback Report for Rania Ravi (S007):

In *C101 - Python Basics*, you are doing reasonably well (latest score 62), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 79), but there is room to improve. You improved by -6 marks (-6.0%) over 3 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 91). Great job! You improved by -4 marks (-4.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 34). We recommend practicing more on topics: sql,normalization. You improved by -1 marks (-1.0%) over 2 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 64), but there is room to improve. You improved by -3 marks (-3.0%) over 2 attempts.","regression,classification",High,Mentorship Program (Become a Mentor)
S007,rania.ravi@example.com,Rania Ravi,Python Basics,62,62.0,1,"📘 Feedback Report for Rania Ravi (S007):

In *C101 - Python Basics*, you are doing reasonably well (latest score 62), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 79), but there is room to improve. You improved by -6 marks (-6.0%) over 3 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 91). Great job! You improved by -4 marks (-4.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 34). We recommend practicing more on topics: sql,normalization. You improved by -1 marks (-1.0%) over 2 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 64), but there is room to improve. You improved by -3 marks (-3.0%) over 2 attempts.","syntax,loops",Medium,Advanced: Python Basics Plus
S008,dharmajan.gokhale@example.com,Dharmajan Gokhale,Computer Networks,40,36.5,2,"📘 Feedback Report for Dharmajan Gokhale (S008):

In *C101 - Python Basics*, you have consistently performed well (latest score 100). Great job! You improved by +23 marks (+23.0%) over 3 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 50), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 22). We recommend practicing more on topics: regression,classification. You improved by -1 marks (-1.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 42). We recommend practicing more on topics: sql,normalization. You improved by +1 marks (+1.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 33). We recommend practicing more on topics: tcp,ip,routing. You improved by -7 marks (-7.0%) over 2 attempts.","tcp,ip,routing",Poor,Remedial: Computer Networks Refresher
S008,dharmajan.gokhale@example.com,Dharmajan Gokhale,Data Science,50,50.0,1,"📘 Feedback Report for Dharmajan Gokhale (S008):

In *C101 - Python Basics*, you have consistently performed well (latest score 100). Great job! You improved by +23 marks (+23.0%) over 3 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 50), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 22). We recommend practicing more on topics: regression,classification. You improved by -1 marks (-1.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 42). We recommend practicing more on topics: sql,normalization. You improved by +1 marks (+1.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 33). We recommend practicing more on topics: tcp,ip,routing. You improved by -7 marks (-7.0%) over 2 attempts.","numpy,pandas",Poor,Remedial: Data Science Refresher
S008,dharmajan.gokhale@example.com,Dharmajan Gokhale,Database Systems,42,41.0,3,"📘 Feedback Report for Dharmajan Gokhale (S008):

In *C101 - Python Basics*, you have consistently performed well (latest score 100). Great job! You improved by +23 marks (+23.0%) over 3 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 50), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 22). We recommend practicing more on topics: regression,classification. You improved by -1 marks (-1.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 42). We recommend practicing more on topics: sql,normalization. You improved by +1 marks (+1.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 33). We recommend practicing more on topics: tcp,ip,routing. You improved by -7 marks (-7.0%) over 2 attempts.","sql,normalization",Poor,Remedial: Database Systems Refresher
S008,dharmajan.gokhale@example.com,Dharmajan Gokhale,Machine Learning,23,20.0,3,"📘 Feedback Report for Dharmajan Gokhale (S008):

In *C101 - Python Basics*, you have consistently performed well (latest score 100). Great job! You improved by +23 marks (+23.0%) over 3 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 50), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 22). We recommend practicing more on topics: regression,classification. You improved by -1 marks (-1.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 42). We recommend practicing more on topics: sql,normalization. You improved by +1 marks (+1.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 33). We recommend practicing more on topics: tcp,ip,routing. You improved by -7 marks (-7.0%) over 2 attempts.","regression,classification",Poor,Remedial: Machine Learning Refresher
S008,dharmajan.gokhale@example.com,Dharmajan Gokhale,Python Basics,100,87.0,3,"📘 Feedback Report for Dharmajan Gokhale (S008):

In *C101 - Python Basics*, you have consistently performed well (latest score 100). Great job! You improved by +23 marks (+23.0%) over 3 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 50), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 22). We recommend practicing more on topics: regression,classification. You improved by -1 marks (-1.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 42). We recommend practicing more on topics: sql,normalization. You improved by +1 marks (+1.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 33). We recommend practicing more on topics: tcp,ip,routing. You improved by -7 marks (-7.0%) over 2 attempts.","syntax,loops",High,Mentorship Program (Become a Mentor)
S009,aaina.ram@example.com,Aaina Ram,Computer Networks,93,93.0,1,"📘 Feedback Report for Aaina Ram (S009):

In *C101 - Python Basics*, you have consistently performed well (latest score 86). Great job! You improved by +18 marks (+18.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 44). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 69), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 31). We recommend practicing more on topics: sql,normalization. You improved by -19 marks (-19.0%) over 2 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 93). Great job! You improved by +0 marks (+0.0%) over 1 attempts.","tcp,ip,routing",High,Mentorship Program (Become a Mentor)
S009,aaina.ram@example.com,Aaina Ram,Data Science,44,44.0,1,"📘 Feedback Report for Aaina Ram (S009):

In *C101 - Python Basics*, you have consistently performed well (latest score 86). Great job! You improved by +18 marks (+18.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 44). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 69), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 31). We recommend practicing more on topics: sql,normalization. You improved by -19 marks (-19.0%) over 2 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 93). Great job! You improved by +0 marks (+0.0%) over 1 attempts.","numpy,pandas",Poor,Remedial: Data Science Refresher
S009,aaina.ram@example.com,Aaina Ram,Database Systems,50,40.5,2,"📘 Feedback Report for Aaina Ram (S009):

In *C101 - Python Basics*, you have consistently performed well (latest score 86). Great job! You improved by +18 marks (+18.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 44). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 69), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 31). We recommend practicing more on topics: sql,normalization. You improved by -19 marks (-19.0%) over 2 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 93). Great job! You improved by +0 marks (+0.0%) over 1 attempts.","sql,normalization",Poor,Remedial: Database Systems Refresher
S009,aaina.ram@example.com,Aaina Ram,Machine Learning,69,69.0,1,"📘 Feedback Report for Aaina Ram (S009):

In *C101 - Python Basics*, you have consistently performed well (latest score 86). Great job! You improved by +18 marks (+18.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 44). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 69), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 31). We recommend practicing more on topics: sql,normalization. You improved by -19 marks (-19.0%) over 2 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 93). Great job! You improved by +0 marks (+0.0%) over 1 attempts.","regression,classification",Medium,Advanced: Machine Learning Plus
S009,aaina.ram@example.com,Aaina Ram,Python Basics,86,77.0,3,"📘 Feedback Report for Aaina Ram (S009):

In *C101 - Python Basics*, you have consistently performed well (latest score 86). Great job! You improved by +18 marks (+18.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 44). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 69), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 31). We recommend practicing more on topics: sql,normalization. You improved by -19 marks (-19.0%) over 2 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 93). Great job! You improved by +0 marks (+0.0%) over 1 attempts.","syntax,loops",High,Mentorship Program (Become a Mentor)
