student_id,name,course_name,email,best_score,average_score,attempts,feedback,topic_tags,performance
S008,Dharmajan Gokhale,Computer Networks,dharmajan.gokhale@example.com,40,36.5,2,"📘 Feedback Report for Dharmajan Gokhale (S008):

In *C101 - Python Basics*, you have consistently performed well (latest score 100). Great job! You improved by +23 marks (+23.0%) over 3 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 50), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 22). We recommend practicing more on topics: regression,classification. You improved by -1 marks (-1.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 42). We recommend practicing more on topics: sql,normalization. You improved by +1 marks (+1.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 33). We recommend practicing more on topics: tcp,ip,routing. You improved by -7 marks (-7.0%) over 2 attempts.","tcp,ip,routing",Poor
S008,Dharmajan Gokhale,Data Science,dharmajan.gokhale@example.com,50,50.0,1,"📘 Feedback Report for Dharmajan Gokhale (S008):

In *C101 - Python Basics*, you have consistently performed well (latest score 100). Great job! You improved by +23 marks (+23.0%) over 3 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 50), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 22). We recommend practicing more on topics: regression,classification. You improved by -1 marks (-1.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 42). We recommend practicing more on topics: sql,normalization. You improved by +1 marks (+1.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 33). We recommend practicing more on topics: tcp,ip,routing. You improved by -7 marks (-7.0%) over 2 attempts.","numpy,pandas",Poor
S008,Dharmajan Gokhale,Database Systems,dharmajan.gokhale@example.com,42,41.0,3,"📘 Feedback Report for Dharmajan Gokhale (S008):

In *C101 - Python Basics*, you have consistently performed well (latest score 100). Great job! You improved by +23 marks (+23.0%) over 3 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 50), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 22). We recommend practicing more on topics: regression,classification. You improved by -1 marks (-1.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 42). We recommend practicing more on topics: sql,normalization. You improved by +1 marks (+1.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 33). We recommend practicing more on topics: tcp,ip,routing. You improved by -7 marks (-7.0%) over 2 attempts.","sql,normalization",Poor
S008,Dharmajan Gokhale,Machine Learning,dharmajan.gokhale@example.com,23,20.0,3,"📘 Feedback Report for Dharmajan Gokhale (S008):

In *C101 - Python Basics*, you have consistently performed well (latest score 100). Great job! You improved by +23 marks (+23.0%) over 3 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 50), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 22). We recommend practicing more on topics: regression,classification. You improved by -1 marks (-1.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 42). We recommend practicing more on topics: sql,normalization. You improved by +1 marks (+1.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 33). We recommend practicing more on topics: tcp,ip,routing. You improved by -7 marks (-7.0%) over 2 attempts.","regression,classification",Poor
S008,Dharmajan Gokhale,Python Basics,dharmajan.gokhale@example.com,100,87.0,3,"📘 Feedback Report for Dharmajan Gokhale (S008):

In *C101 - Python Basics*, you have consistently performed well (latest score 100). Great job! You improved by +23 marks (+23.0%) over 3 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 50), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 22). We recommend practicing more on topics: regression,classification. You improved by -1 marks (-1.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 42). We recommend practicing more on topics: sql,normalization. You improved by +1 marks (+1.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 33). We recommend practicing more on topics: tcp,ip,routing. You improved by -7 marks (-7.0%) over 2 attempts.","syntax,loops",High
S009,Aaina Ram,Computer Networks,aaina.ram@example.com,93,93.0,1,"📘 Feedback Report for Aaina Ram (S009):

In *C101 - Python Basics*, you have consistently performed well (latest score 86). Great job! You improved by +18 marks (+18.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 44). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 69), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 31). We recommend practicing more on topics: sql,normalization. You improved by -19 marks (-19.0%) over 2 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 93). Great job! You improved by +0 marks (+0.0%) over 1 attempts.","tcp,ip,routing",High
S009,Aaina Ram,Data Science,aaina.ram@example.com,44,44.0,1,"📘 Feedback Report for Aaina Ram (S009):

In *C101 - Python Basics*, you have consistently performed well (latest score 86). Great job! You improved by +18 marks (+18.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 44). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 69), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 31). We recommend practicing more on topics: sql,normalization. You improved by -19 marks (-19.0%) over 2 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 93). Great job! You improved by +0 marks (+0.0%) over 1 attempts.","numpy,pandas",Poor
S009,Aaina Ram,Database Systems,aaina.ram@example.com,50,40.5,2,"📘 Feedback Report for Aaina Ram (S009):

In *C101 - Python Basics*, you have consistently performed well (latest score 86). Great job! You improved by +18 marks (+18.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 44). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 69), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 31). We recommend practicing more on topics: sql,normalization. You improved by -19 marks (-19.0%) over 2 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 93). Great job! You improved by +0 marks (+0.0%) over 1 attempts.","sql,normalization",Poor
S009,Aaina Ram,Machine Learning,aaina.ram@example.com,69,69.0,1,"📘 Feedback Report for Aaina Ram (S009):

In *C101 - Python Basics*, you have consistently performed well (latest score 86). Great job! You improved by +18 marks (+18.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 44). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 69), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 31). We recommend practicing more on topics: sql,normalization. You improved by -19 marks (-19.0%) over 2 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 93). Great job! You improved by +0 marks (+0.0%) over 1 attempts.","regression,classification",Medium
S009,Aaina Ram,Python Basics,aaina.ram@example.com,86,77.0,3,"📘 Feedback Report for Aaina Ram (S009):

In *C101 - Python Basics*, you have consistently performed well (latest score 86). Great job! You improved by +18 marks (+18.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 44). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 69), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 31). We recommend practicing more on topics: sql,normalization. You improved by -19 marks (-19.0%) over 2 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 93). Great job! You improved by +0 marks (+0.0%) over 1 attempts.","syntax,loops",High
S010,Shaan Ray,Computer Networks,shaan.ray@example.com,78,69.0,2,"📘 Feedback Report for Shaan Ray (S010):

In *C101 - Python Basics*, you are doing reasonably well (latest score 73), but there is room to improve. You improved by +3 marks (+3.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 47). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 41). We recommend practicing more on topics: regression,classification. You improved by +18 marks (+18.0%) over 3 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 90). Great job! You improved by +7 marks (+7.0%) over 2 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 78), but there is room to improve. You improved by +18 marks (+18.0%) over 2 attempts.","tcp,ip,routing",Medium
